type,key,query,seller,seller_name,title,price_min,price_max,variants,option_names,personalization_words,dietary_words,url
category,cookies,cookie favors,a0qrkj-ex.myshopify.com,Cookies By Design - Canada,New Years Eve Cookie Favor Tray,7129,7129,1,,,,https://cookiesbydesign.ca/products/new-years-eve-cookie-favor-tray?variant=50155890508064&_gsid=4wVbqsh4RdFU&utm_source=shopify&utm_medium=catalog
category,cookies,cookie favors,levainbakery.myshopify.com,Levain Bakery,Build Your Own Cookie Box,5200,5200,1,Size,custom,,https://levainbakery.com/products/build-your-own-pack?variant=42402039726161&_gsid=4wVbqsh4RdFU&utm_source=shopify&utm_medium=catalog
category,cookies,cookie favors,a0qrkj-ex.myshopify.com,Cookies By Design - Canada,Christmas Tree Cookie Favors,499,499,1,,,,https://cookiesbydesign.ca/products/christmas-tree-cookie-favors?variant=50179535012128&_gsid=4wVbqsh4RdFU&utm_source=shopify&utm_medium=catalog
category,dessert_box,dessert box gift,vancouverbaskets.myshopify.com,Vancouver Baskets,Birthday Bash Dessert Box,7499,7499,1,,,,https://vancouverbaskets.ca/products/birthday-bash-dessert-box?variant=44665886113973&_gsid=c5fyY2nVrjW4&utm_source=shopify&utm_medium=catalog
category,dessert_box,dessert box gift,igift.myshopify.com,HAZELTON's,The Soft Luxe Sweets Box,8799,8799,1,,,,https://www.hazeltons.ca/products/the-soft-luxe-sweets-box?variant=32159248547923&_gsid=c5fyY2nVrjW4&utm_source=shopify&utm_medium=catalog
category,dessert_box,dessert box gift,yorkvilles.myshopify.com,YORKVILLE's,Chocolate Dipped Strawberry Box,3899,3899,1,,,,https://yorkvilles.ca/products/chocolate-dipped-strawberry-box?variant=20969928070&_gsid=c5fyY2nVrjW4&utm_source=shopify&utm_medium=catalog
category,dessert_box,dessert box gift,blooms-vancouver.myshopify.com,Vancouver Blooms,Cakecicle Dessert Gift Box,5999,5999,1,,custom,,https://vancouverblooms.ca/products/cakecicle-dessert-gift-box?variant=46098092392733&_gsid=c5fyY2nVrjW4&utm_source=shopify&utm_medium=catalog
category,dessert_box,dessert box gift,sweetflour-bakeshop.myshopify.com,Sweet Flour Bake Shop,Gourmet Brownies & Bars,5000,5000,1,Add a decorated cookie,,,https://www.sweetflour.ca/products/gourmet-brownies-bars-1?variant=43736458245&_gsid=c5fyY2nVrjW4&utm_source=shopify&utm_medium=catalog
category,dessert_box,dessert box gift,baskets-hamilton.myshopify.com,Hamilton Baskets,Birthday Bash Dessert Box,7499,7499,1,,,,https://hamiltonbaskets.ca/products/birthday-bash-dessert-box?variant=49736972992832&_gsid=c5fyY2nVrjW4&utm_source=shopify&utm_medium=catalog
category,dessert_box,dessert box gift,igift.myshopify.com,HAZELTON's,Sweet Birthday Blush Gift Box,8799,8799,1,,,,https://www.hazeltons.ca/products/sweet-birthday-blush-gift-box?variant=42126283898963&_gsid=c5fyY2nVrjW4&utm_source=shopify&utm_medium=catalog
category,dessert_box,dessert box gift,98ccta-f7.myshopify.com,The Brownie Blondie,Party Dessert Box (12 Pieces),8000,8000,1,,,,https://98ccta-f7.myshopify.com/products/party-box?variant=49388678512873&_gsid=c5fyY2nVrjW4&utm_source=shopify&utm_medium=catalog
category,dessert_box,dessert box gift,iuihm1-r0.myshopify.com,Love and Flour,Clear Dessert Box w/handle,195,195,1,,,,https://loveandflour.ca/products/clear-dessert-box-handle?variant=44481516404829&_gsid=c5fyY2nVrjW4&utm_source=shopify&utm_medium=catalog
category,dessert_box,dessert box gift,churchills-fine-gourmet-gifts.myshopify.com,Churchill's Fine Gourmet Gifts,30-Piece Classic Mix Signature Gift Box,6995,6995,1,Gift styling; Shortbread cut,,,https://churchillsgourmetgifts.com/products/30-piece-classic-mix-signature-gift-box?variant=55463963918409&_gsid=c5fyY2nVrjW4&utm_source=shopify&utm_medium=catalog
category,dessert_box,dessert box gift,igift.myshopify.com,HAZELTON's,Shared Sweetness Strawberries & Macarons Gift Box,7499,7499,1,,,,https://www.hazeltons.ca/products/shared-sweetness-strawberries-macarons-gift-box?variant=285659146&_gsid=c5fyY2nVrjW4&utm_source=shopify&utm_medium=catalog
category,dessert_box,dessert box gift,floristca.myshopify.com,Florist,Sweet & Salty Gift Box,4600,4600,1,Size,,,https://florist.ca/products/sweet-salty-gift-box?variant=44327107887276&_gsid=c5fyY2nVrjW4&utm_source=shopify&utm_medium=catalog
category,dessert_box,dessert box gift,blancparrouge.myshopify.com,blancparrouge,La boîte gourmandises Plaisirs sucrés,2695,2695,1,,,,https://rougemaple.com/products/la-boite-gourmandises-plaisirs-sucres?variant=42100364771412&_gsid=c5fyY2nVrjW4&utm_source=shopify&utm_medium=catalog
category,dessert_box,dessert box gift,carlacookiebox.myshopify.com,Carla's Cookie Box,Gourmet Butter Tart (6) & Chocolate Chip Cookies (6) Gift Box,4500,4500,1,,,,https://carlacookiebox.com/products/combo?variant=46447219736738&_gsid=c5fyY2nVrjW4&utm_source=shopify&utm_medium=catalog
category,dessert_box,dessert box gift,curedcatering.myshopify.com,Cured Catering,Dessert Box,2000,2000,1,Size,,,https://www.ordercured.com/products/personal-dessert-box?variant=32819813875794&_gsid=c5fyY2nVrjW4&utm_source=shopify&utm_medium=catalog
category,dessert_box,dessert box gift,igift.myshopify.com,HAZELTON's,Sweet Obsession Chocolate Dipped Strawberry Gift Box,7399,7399,1,,,,https://www.hazeltons.ca/products/sweet-obsession-chocolate-dipped-strawberry-gift-box?variant=285641572&_gsid=c5fyY2nVrjW4&utm_source=shopify&utm_medium=catalog
category,dessert_box,dessert box gift,sweetflour-bakeshop.myshopify.com,Sweet Flour Bake Shop,Happy Birthday Deluxe Duo,9800,9800,1,,,,https://www.sweetflour.ca/products/happy-birthday-deluxe-duo?variant=38516140540073&_gsid=c5fyY2nVrjW4&utm_source=shopify&utm_medium=catalog
category,dessert_box,dessert box gift,sweetflour-bakeshop.myshopify.com,Sweet Flour Bake Shop,Cookie & Brownie Mixer,5300,5300,1,Add a decorated cookie,,,https://www.sweetflour.ca/products/cookie-brownie-mixer?variant=35891687653536&_gsid=c5fyY2nVrjW4&utm_source=shopify&utm_medium=catalog
category,dessert_box,dessert box gift,blooms-vancouver.myshopify.com,Vancouver Blooms,Gourmet Craft Beer & Dessert Gift Box,6499,6499,1,,,,https://vancouverblooms.ca/products/gourmet-craft-beer-dessert-gift-box?variant=46098166972701&_gsid=c5fyY2nVrjW4&utm_source=shopify&utm_medium=catalog
category,dessert_box,dessert box gift,eatalytoronto.myshopify.com,Eataly Toronto,Dolci Heaven - Gift Box,17999,17999,1,Each,,,https://shoptoronto.eataly.ca/products/dolci-heaven-gift-box?variant=48968613200150&_gsid=c5fyY2nVrjW4&utm_source=shopify&utm_medium=catalog
category,dessert_box,dessert box gift,sweetflour-bakeshop.myshopify.com,Sweet Flour Bake Shop,Gourmet Cookie Gift Box (24),5900,5900,1,Add a decorated cookie,,,https://www.sweetflour.ca/products/gourmet-cookie-box-24?variant=622156489&_gsid=c5fyY2nVrjW4&utm_source=shopify&utm_medium=catalog
category,dessert_box,dessert box gift,sweetflour-bakeshop.myshopify.com,Sweet Flour Bake Shop,Signature Brownie & Bar Gift Box (6),4300,4300,1,Add a decorated cookie,,,https://www.sweetflour.ca/products/signature-brownie-bar-gift-box-6?variant=41538115305641&_gsid=c5fyY2nVrjW4&utm_source=shopify&utm_medium=catalog
category,dessert_box,dessert box gift,cadeau-gourmand.myshopify.com,Cadeau Gourmand,Trésor gourmand,10000,10000,1,Emballage,,,https://cadeaugourmand.ca/products/tresor-gourmand?variant=44317320609974&_gsid=c5fyY2nVrjW4&utm_source=shopify&utm_medium=catalog
category,dessert_box,dessert box gift,blooms-canada.myshopify.com,Canada Blooms,Cakecicle Dessert Gift Box,5199,5199,1,,,,https://bloomsca.ca/products/cakecicle-dessert-gift-box?variant=41417656270987&_gsid=c5fyY2nVrjW4&utm_source=shopify&utm_medium=catalog
category,dessert_box,dessert box gift,bakepassion.myshopify.com,Passion Bake Inc.,Confectionary Box,4500,4500,1,,,,https://www.passionbake.com/products/confectionary-box?variant=42455654269027&_gsid=c5fyY2nVrjW4&utm_source=shopify&utm_medium=catalog
category,dessert_box,dessert box gift,xrbthg-vv.myshopify.com,Present Agent,Taste of Di Bruno Cheese & Charcuterie Gourmet Gift Box,10274,10274,1,,,,https://store.presentagent.vip/products/taste-of-di-bruno?variant=46355601719393&_gsid=c5fyY2nVrjW4&utm_source=shopify&utm_medium=catalog
category,dessert_box,dessert box gift,sweetflour-bakeshop.myshopify.com,Sweet Flour Bake Shop,Deluxe Duo (2 Boxes),9800,9800,1,Add a decorated cookie,,,https://www.sweetflour.ca/products/deluxe-duo?variant=582476865&_gsid=c5fyY2nVrjW4&utm_source=shopify&utm_medium=catalog
category,dessert_box,dessert box gift,yorkvilles.myshopify.com,YORKVILLE's,A Canadian Dessert Box,7199,7199,1,,,,https://yorkvilles.ca/products/a-canadian-dessert-box?variant=29210674430038&_gsid=c5fyY2nVrjW4&utm_source=shopify&utm_medium=catalog
category,dessert_box,dessert box gift,desserts-by-rie.myshopify.com,Desserts by Rie,Deluxe Strawberry Box,10200,10200,1,,custom,,https://dessertsbyrie.com.au/products/deluxe-strawberry-box?variant=41996892143784&_gsid=c5fyY2nVrjW4&utm_source=shopify&utm_medium=catalog
category,dessert_box,dessert box gift,flour-flower.myshopify.com,Flour & Flower,Garden Box,18000,18000,1,Size,,,https://www.flourandflower.ca/products/sweet-boards?variant=33300500873275&_gsid=c5fyY2nVrjW4&utm_source=shopify&utm_medium=catalog
category,dessert_box,dessert box gift,jocelyns-2.myshopify.com,Jocelyn's Provisions,Brownie Gift Box,3400,3400,1,,,,https://jocelynsprovisions.com.au/products/brownie-gift-box?variant=41934287339629&_gsid=c5fyY2nVrjW4&utm_source=shopify&utm_medium=catalog
category,dessert_box,dessert box gift,kitten-and-the-bear.myshopify.com,Kitten and the Bear,KATB Sweets Box,3200,3200,1,,,,https://www.kittenandthebear.com/products/katb-x-goodfoot-autism-acceptance-sweets-box-delivery-included?variant=45968658989290&_gsid=c5fyY2nVrjW4&utm_source=shopify&utm_medium=catalog
category,dessert_box,dessert box gift,fran-murray.myshopify.com,Fran Murray Co. ,The Dessert Hour,9900,9900,1,,,,https://www.franmurray.co/products/the-dessert-hour?variant=62523940667551&_gsid=c5fyY2nVrjW4&utm_source=shopify&utm_medium=catalog
category,dessert_box,dessert box gift,fairs-quare.myshopify.com,Fair/Square,Sweets & Treats Gift Box,6495,6495,1,Dietary preference,,vegan,https://fair-square.ca/products/sweets-treats-vegan-gift-box?variant=47924398063867&_gsid=c5fyY2nVrjW4&utm_source=shopify&utm_medium=catalog
category,dessert_box,dessert box gift,churchills-fine-gourmet-gifts.myshopify.com,Churchill's Fine Gourmet Gifts,16-Piece Classic Mix Signature Gift Box,4995,4995,1,Gift styling; Shortbread shape,,,https://churchillsgourmetgifts.com/products/16-piece-classic-mix-signature-gift-box?variant=55463963885641&_gsid=c5fyY2nVrjW4&utm_source=shopify&utm_medium=catalog
category,dessert_box,dessert box gift,les-boites-shop-moi-ca.myshopify.com,Shop moi ça,Gourmande Azur,6500,6500,1,,,,https://shopmoica.ca/products/azur?variant=44162007105780&_gsid=c5fyY2nVrjW4&utm_source=shopify&utm_medium=catalog
category,dessert_box,dessert box gift,foodiepages.myshopify.com,Foodiepages,Smile Gift Box (Reachdesk Canada),7500,7500,1,,,,https://www.foodiepages.ca/products/smile-gift-box-reachdesk-canada?variant=62682970652831&_gsid=c5fyY2nVrjW4&utm_source=shopify&utm_medium=catalog
category,dessert_box,dessert box gift,sullivanbleeker.myshopify.com,Sullivan & Bleeker Baking Co.,The Ultimate Dessert Collection Box: Grand Nut-Free Gift,22500,22500,1,,,nut-free,https://sullivanbleeker.com/products/ultimate-dessert-collection-box-grand-gift?variant=50919160578336&_gsid=c5fyY2nVrjW4&utm_source=shopify&utm_medium=catalog
category,dessert_box,dessert box gift,hungarian-fine-foods.myshopify.com,Hungarian Fine Foods,Tokaji Dessert Gift Box,17500,17500,1,,engrav,,https://www.hungarianfinefoods.ca/products/tokaji-dessert-gift-box-gta?variant=47093923545255&_gsid=c5fyY2nVrjW4&utm_source=shopify&utm_medium=catalog
category,dessert_box,dessert box gift,torontoblooms.myshopify.com,Toronto Blooms,Chocolate Berry Pastel Favourites Gift Box,3999,3999,1,,,,https://torontoblooms.ca/products/chocolate-berry-pastel-favourites-gift-box?variant=13447478575169&_gsid=c5fyY2nVrjW4&utm_source=shopify&utm_medium=catalog
category,dessert_box,dessert box gift,sugarlovedesigns.myshopify.com,Sugar Love Designs,DIY Christmas Dessert Boxes,350,350,1,,,,https://sugarlovedesigns.com/products/coming-soon-christmas-dessert-boxes?variant=49570796208357&_gsid=c5fyY2nVrjW4&utm_source=shopify&utm_medium=catalog
category,dessert_box,dessert box gift,v50yfk-hx.myshopify.com,The Sweet Basket,Birthday Cheer Gift Box,5995,5995,1,Size,,,https://thesweetbasket.com/products/birthday-cheer-gift-box?variant=53648171532656&_gsid=c5fyY2nVrjW4&utm_source=shopify&utm_medium=catalog
category,dessert_box,dessert box gift,bluesheepbakeshop.myshopify.com,Blue Sheep Bake Shop,"Chocolate Luxe Birthday Bento Gift Box | Cake, Cupcakes & Macarons",6495,6495,1,,,,https://bluesheepbakeshop.com/products/chocolate-luxe-birthday-bento-box-somerville-nj?variant=49929916580152&_gsid=c5fyY2nVrjW4&utm_source=shopify&utm_medium=catalog
category,dessert_box,dessert box gift,igift.myshopify.com,HAZELTON's,Elegant Chocolate-Covered Strawberry & Truffle Treat,5999,5999,1,,,,https://www.hazeltons.ca/products/elegant-chocolate-covered-strawberry-truffle-treat?variant=5710676996&_gsid=c5fyY2nVrjW4&utm_source=shopify&utm_medium=catalog
category,dessert_box,dessert box gift,sullivanbleeker.myshopify.com,Sullivan & Bleeker Baking Co.,Cookie & Candy Gift Box | Same Day Gift Delivery Toronto,7500,7500,1,Size,,nut-free,https://sullivanbleeker.com/products/same-day-gift-delivery-toronto-cookie-candy-box?variant=51200008192288&_gsid=c5fyY2nVrjW4&utm_source=shopify&utm_medium=catalog
category,dessert_box,dessert box gift,blooms-vancouver.myshopify.com,Vancouver Blooms,Complete Macaron & Flower Gift Box,13999,13999,1,,,,https://vancouverblooms.ca/products/complete-macaron-flower-gift-box?variant=46098335203613&_gsid=c5fyY2nVrjW4&utm_source=shopify&utm_medium=catalog
category,dessert_box,dessert box gift,foodiepages.myshopify.com,Foodiepages,SMILE Gift Box (Reachdesk USA),8100,8100,1,,,,https://www.foodiepages.ca/products/smile-gift-box-reachdesk-usa?variant=62682971832479&_gsid=c5fyY2nVrjW4&utm_source=shopify&utm_medium=catalog
category,dessert_box,dessert box gift,sweetflour-bakeshop.myshopify.com,Sweet Flour Bake Shop,Gourmet Brownies & Bars (Same Day Delivery),5000,5000,1,,,,https://www.sweetflour.ca/products/gourmet-brownies-bars-2?variant=43404679217393&_gsid=c5fyY2nVrjW4&utm_source=shopify&utm_medium=catalog
category,dessert_box,dessert box gift,al-karam-sweets.myshopify.com,Al-Karam Sweets,Favour Gift Box,1556,1556,1,,custom,,https://www.alkaramsweets.com/products/6-pc-gift-assortment-customizable?variant=43043892035814&_gsid=c5fyY2nVrjW4&utm_source=shopify&utm_medium=catalog
category,dessert_box,dessert box gift,krause-farms-ltd.myshopify.com,Krause Farms Ltd,LARGE Sweet Gift Box,13999,13999,1,Size,,,https://www.krauseberryfarms.com/products/large-sweet-gift-box?variant=45870659010731&_gsid=c5fyY2nVrjW4&utm_source=shopify&utm_medium=catalog
category,candles,candle favors,lulu-island-favours-canada.myshopify.com,Lulu Island Honey,Favour Bags | Honey & Candles,475,475,1,Tags; Candle style,,,https://luluislandfavours.ca/products/favour-bags-honey-candles?variant=41907412598861&_gsid=NxN9F4prbYaB&utm_source=shopify&utm_medium=catalog
category,candles,candle favors,pine-and-prairie-candles.myshopify.com,Pine and Prairie Candles,Candle Favors,3000,3000,1,Scent,,,https://pineandprairiecandles.com/products/candle-wedding-favors-wedding-thank-you-bridal-party-gift-party-favors-bridal-shower-prizes-wedding-favors?variant=39969236648136&_gsid=NxN9F4prbYaB&utm_source=shopify&utm_medium=catalog
category,candles,candle favors,heavenpartyflowers.myshopify.com,Heavenpartyflowers,Soy Candle Favors,15600,15600,1,Quantity; Fragrance oil,,,https://heavenpartyflowers.com/products/soy-candle-favors?variant=47458663792895&_gsid=NxN9F4prbYaB&utm_source=shopify&utm_medium=catalog
category,candles,candle favors,heavenpartyflowers.myshopify.com,Heavenpartyflowers,Flower Candle favors,18100,18100,1,Quantity; Fragrance oil,,,https://heavenpartyflowers.com/products/flowers-candle?variant=47537936793855&_gsid=NxN9F4prbYaB&utm_source=shopify&utm_medium=catalog
category,candles,candle favors,heavenpartyflowers.myshopify.com,Heavenpartyflowers,Soy Candle Favors,15600,15600,1,Quantity; Fragrance oil,,,https://heavenpartyflowers.com/products/soy-candle-favors-1?variant=47538016092415&_gsid=NxN9F4prbYaB&utm_source=shopify&utm_medium=catalog
category,candles,candle favors,9epetp-cp.myshopify.com,Artlavka ,🤍 Heart Candle Favors — Gifts for Guests & Special Events,9250,9250,1,Color; Quantity,,,https://artlavka-2.myshopify.com/products/heart-candle-favors-gifts-for-guests-special-events?variant=40900005101617&_gsid=NxN9F4prbYaB&utm_source=shopify&utm_medium=catalog
category,candles,candle favors,mmhdg8-gd.myshopify.com,Bumbleberry Decor Ltd.,Personalized Wedding Favors - Candle Box,500,500,1,Quantity,personaliz; initials,,https://bumbleberrydecorltd.com/products/personalized-wedding-favors-candle-box?variant=43750221578374&_gsid=NxN9F4prbYaB&utm_source=shopify&utm_medium=catalog
category,candles,candle favors,yw0hmd-fb.myshopify.com,The Qutie Trinx Company,4oz - Personalized Candle Favours - 'Thank You' Coconut Candles - 15 pcs,850,850,1,Theme,personaliz; custom,,https://thequtietrinxcompany.ca/products/candles-example-product-3?variant=47401310519526&_gsid=NxN9F4prbYaB&utm_source=shopify&utm_medium=catalog
category,candles,candle favors,whiteroomfavors.myshopify.com,Whiteroomfavors,"10 pcs Favors for Guests, Wedding Favors, Rustic Wedding, Custom Favors, Sunflower Favors, Rustic Favors, Sunflower Party Favors",5928,5928,1,,custom,,https://whiteroomfavor.com/products/10pcs-favors-for-guests-wedding-favors-favors-rustic-wedding-custom-favors-sunflower-favors-rustic-favors-sunflower-party-favors?variant=42236112732321&_gsid=NxN9F4prbYaB&utm_source=shopify&utm_medium=catalog
category,candles,candle favors,deesdecorhouse.myshopify.com,Dee's Decor House,Rose Candle Favors,400,400,1,,personaliz; custom,,https://www.deesdecorhouse.ca/products/rose-candle-favors?variant=45442305720490&_gsid=NxN9F4prbYaB&utm_source=shopify&utm_medium=catalog
category,candles,candle favors,tub-loves.myshopify.com,Tub Loves,Potted Succulent Candle Favor,10620,10620,1,Quantity:,,,https://www.tubloves.ca/products/potted-succulent-candle-favor?variant=42780401533125&_gsid=NxN9F4prbYaB&utm_source=shopify&utm_medium=catalog
category,candles,candle favors,0rdkjn-1g.myshopify.com,MAIOUMA INC.,Rose Candle,200,200,1,Color; Qty; Size,,,https://maiouma.com/products/wedding-favour-25?variant=52259972907189&_gsid=NxN9F4prbYaB&utm_source=shopify&utm_medium=catalog
